u,v,e_type,ts,u_type,v_type,e_idx
317,1203,4,891446887,1,2,73465
643,1426,4,891446889,1,2,73466
643,1300,5,891446889,1,2,73467
643,1386,4,891446919,1,2,73468
643,1417,5,891446955,1,2,73469
643,1146,4,891446956,1,2,73470
643,1095,4,891446956,1,2,73471
489,1931,3,891446982,1,2,73472
643,1140,4,891446983,1,2,73473
269,1155,4,891447002,1,2,73474
489,1816,3,891447008,1,2,73475
643,1158,3,891447037,1,2,73476
643,1459,4,891447037,1,2,73477
269,2091,4,891447062,1,2,73478
643,1138,5,891447063,1,2,73479
643,1425,4,891447063,1,2,73480
643,1115,5,891447093,1,2,73481
643,1132,4,891447093,1,2,73482
643,1602,5,891447127,1,2,73483
643,1424,4,891447127,1,2,73484
643,1130,4,891447127,1,2,73485
701,1070,4,891447139,1,2,73486
701,1228,5,891447139,1,2,73487
701,944,4,891447139,1,2,73488
701,1043,5,891447139,1,2,73489
269,1002,4,891447141,1,2,73490
643,1128,5,891447157,1,2,73491
643,1119,5,891447157,1,2,73492
643,1111,5,891447157,1,2,73493
701,1067,5,891447164,1,2,73494
701,962,5,891447164,1,2,73495
701,1198,3,891447164,1,2,73496
269,2016,3,891447169,1,2,73497
643,1371,4,891447196,1,2,73498
643,1096,4,891447196,1,2,73499
643,1599,4,891447196,1,2,73500
701,1240,4,891447197,1,2,73501
701,993,5,891447197,1,2,73502
701,1200,4,891447197,1,2,73503
701,1180,5,891447198,1,2,73504
269,1405,3,891447216,1,2,73505
269,1113,2,891447216,1,2,73506
269,1582,4,891447216,1,2,73507
489,1819,2,891447218,1,2,73508
489,1262,3,891447218,1,2,73509
643,1112,4,891447222,1,2,73510
643,1148,5,891447222,1,2,73511
701,1218,5,891447228,1,2,73512
269,1525,4,891447234,1,2,73513
643,1448,4,891447260,1,2,73514
643,1171,4,891447260,1,2,73515
643,1177,4,891447260,1,2,73516
269,1452,4,891447280,1,2,73517
643,1087,4,891447286,1,2,73518
643,1097,4,891447286,1,2,73519
922,1237,4,891447296,1,2,73520
489,1823,2,891447302,1,2,73521
643,1378,5,891447314,1,2,73522
269,995,4,891447329,1,2,73523
643,1011,3,891447338,1,2,73524
643,1366,4,891447370,1,2,73525
643,1447,4,891447370,1,2,73526
643,1373,5,891447403,1,2,73527
269,1949,3,891447409,1,2,73528
269,2371,5,891447409,1,2,73529
269,1948,4,891447427,1,2,73530
643,1012,3,891447430,1,2,73531
922,993,5,891447447,1,2,73532
643,1546,5,891447459,1,2,73533
643,975,4,891447459,1,2,73534
643,1042,4,891447485,1,2,73535
643,1310,4,891447518,1,2,73536
643,1361,4,891447518,1,2,73537
489,1242,2,891447522,1,2,73538
489,1824,2,891447586,1,2,73539
269,1471,4,891447593,1,2,73540
269,1587,5,891447593,1,2,73541
269,1466,5,891447593,1,2,73542
643,1154,4,891447617,1,2,73543
643,1071,3,891447617,1,2,73544
922,999,1,891447628,1,2,73545
489,2223,3,891447653,1,2,73546
489,1251,4,891447653,1,2,73547
643,1462,4,891447663,1,2,73548
643,1129,4,891447663,1,2,73549
643,1511,4,891447663,1,2,73550
643,1116,4,891447663,1,2,73551
643,1030,5,891447663,1,2,73552
922,1041,5,891447665,1,2,73553
922,1171,4,891447665,1,2,73554
922,1165,4,891447681,1,2,73555
643,1166,4,891447696,1,2,73556
643,2041,4,891447696,1,2,73557
922,1374,4,891447723,1,2,73558
922,1173,4,891447723,1,2,73559
643,982,4,891447747,1,2,73560
643,1039,5,891447747,1,2,73561
643,1622,3,891447747,1,2,73562
643,1606,4,891447747,1,2,73563
269,966,5,891447773,1,2,73564
269,1300,5,891447773,1,2,73565
269,2046,5,891447773,1,2,73566
269,1604,4,891447773,1,2,73567
922,1170,4,891447777,1,2,73568
922,1208,5,891447777,1,2,73569
922,1172,4,891447777,1,2,73570
643,1582,4,891447790,1,2,73571
643,1126,5,891447790,1,2,73572
269,1261,4,891447791,1,2,73573
922,1392,4,891447802,1,2,73574
269,1461,4,891447815,1,2,73575
269,1590,4,891447815,1,2,73576
489,1275,5,891447823,1,2,73577
922,1020,4,891447833,1,2,73578
643,2092,3,891447835,1,2,73579
643,966,5,891447835,1,2,73580
643,1145,3,891447835,1,2,73581
643,1035,4,891447835,1,2,73582
269,1130,4,891447841,1,2,73583
269,1001,2,891447842,1,2,73584
489,1264,3,891447845,1,2,73585
489,1830,2,891447845,1,2,73586
922,2100,2,891447853,1,2,73587
922,1102,3,891447853,1,2,73588
643,1086,4,891447868,1,2,73589
643,1675,3,891447868,1,2,73590
489,1259,5,891447872,1,2,73591
489,1298,5,891447872,1,2,73592
922,1393,4,891447876,1,2,73593
269,1574,4,891447891,1,2,73594
643,1147,3,891447901,1,2,73595
643,1122,4,891447901,1,2,73596
489,1632,5,891447913,1,2,73597
489,1286,5,891447913,1,2,73598
643,1574,3,891447930,1,2,73599
269,1575,4,891447931,1,2,73600
269,1078,4,891447931,1,2,73601
269,1640,4,891447931,1,2,73602
922,1349,4,891447944,1,2,73603
643,1347,4,891447959,1,2,73604
489,1891,2,891447960,1,2,73605
269,1140,5,891447961,1,2,73606
269,1125,4,891447961,1,2,73607
269,1135,4,891447979,1,2,73608
922,1522,3,891447988,1,2,73609
489,1833,5,891447990,1,2,73610
643,1120,4,891448002,1,2,73611
643,2044,3,891448002,1,2,73612
643,971,4,891448002,1,2,73613
643,1362,4,891448002,1,2,73614
269,1749,3,891448019,1,2,73615
922,1116,5,891448040,1,2,73616
269,1464,4,891448048,1,2,73617
269,1012,1,891448048,1,2,73618
643,1444,4,891448062,1,2,73619
643,1001,4,891448062,1,2,73620
269,1008,4,891448072,1,2,73621
269,1412,4,891448072,1,2,73622
489,1693,5,891448080,1,2,73623
269,1100,3,891448092,1,2,73624
269,1658,4,891448092,1,2,73625
643,1181,3,891448095,1,2,73626
643,1616,4,891448095,1,2,73627
643,1025,3,891448095,1,2,73628
489,1697,5,891448109,1,2,73629
489,1246,4,891448109,1,2,73630
489,1245,5,891448109,1,2,73631
489,1695,5,891448109,1,2,73632
922,1026,4,891448115,1,2,73633
922,1145,5,891448115,1,2,73634
922,1159,3,891448115,1,2,73635
269,1678,2,891448120,1,2,73636
643,947,4,891448136,1,2,73637
643,1151,5,891448136,1,2,73638
643,1159,4,891448136,1,2,73639
269,1105,3,891448141,1,2,73640
269,2370,2,891448141,1,2,73641
489,1838,4,891448147,1,2,73642
636,1201,5,891448155,1,2,73643
636,1215,5,891448155,1,2,73644
636,1256,5,891448155,1,2,73645
643,1598,4,891448176,1,2,73646
269,1882,2,891448177,1,2,73647
636,952,3,891448185,1,2,73648
489,1281,3,891448200,1,2,73649
643,998,4,891448218,1,2,73650
643,1299,4,891448218,1,2,73651
643,945,3,891448218,1,2,73652
269,1603,1,891448220,1,2,73653
269,1103,2,891448220,1,2,73654
269,1592,2,891448220,1,2,73655
489,1481,4,891448222,1,2,73656
636,1043,5,891448228,1,2,73657
636,1218,3,891448229,1,2,73658
636,944,3,891448229,1,2,73659
922,1605,3,891448246,1,2,73660
922,1180,4,891448247,1,2,73661
922,1217,3,891448247,1,2,73662
922,1394,4,891448247,1,2,73663
922,1690,3,891448247,1,2,73664
643,1075,5,891448265,1,2,73665
643,1143,3,891448265,1,2,73666
489,1206,2,891448268,1,2,73667
269,1407,3,891448283,1,2,73668
269,1139,1,891448283,1,2,73669
636,1756,5,891448297,1,2,73670
643,1153,4,891448318,1,2,73671
269,1616,4,891448322,1,2,73672
269,1651,4,891448323,1,2,73673
269,1024,3,891448323,1,2,73674
269,1368,5,891448345,1,2,73675
922,1314,3,891448348,1,2,73676
643,1413,4,891448352,1,2,73677
643,1573,3,891448352,1,2,73678
269,954,3,891448365,1,2,73679
489,1283,4,891448367,1,2,73680
489,1215,5,891448367,1,2,73681
269,1182,2,891448386,1,2,73682
489,1258,5,891448389,1,2,73683
489,1270,5,891448409,1,2,73684
489,1282,3,891448428,1,2,73685
643,1105,3,891448436,1,2,73686
269,1735,4,891448436,1,2,73687
922,1345,3,891448451,1,2,73688
922,994,4,891448451,1,2,73689
489,1277,4,891448453,1,2,73690
489,1211,2,891448453,1,2,73691
269,2078,2,891448456,1,2,73692
922,1098,2,891448473,1,2,73693
922,1364,4,891448473,1,2,73694
922,1155,2,891448473,1,2,73695
269,1899,3,891448475,1,2,73696
643,1470,3,891448502,1,2,73697
922,1682,3,891448516,1,2,73698
269,1346,1,891448522,1,2,73699
489,1815,2,891448530,1,2,73700
269,1721,3,891448547,1,2,73701
922,1375,5,891448551,1,2,73702
922,944,5,891448551,1,2,73703
489,1840,2,891448565,1,2,73704
489,1821,2,891448565,1,2,73705
922,1361,4,891448580,1,2,73706
922,1038,3,891448580,1,2,73707
922,1042,4,891448580,1,2,73708
922,1531,4,891448580,1,2,73709
922,1014,4,891448580,1,2,73710
643,1435,4,891448586,1,2,73711
643,1464,4,891448586,1,2,73712
643,1899,4,891448586,1,2,73713
643,2017,2,891448630,1,2,73714
643,1032,3,891448630,1,2,73715
269,2421,1,891448643,1,2,73716
269,1666,1,891448643,1,2,73717
269,2210,1,891448643,1,2,73718
269,1345,2,891448697,1,2,73719
269,2017,1,891448697,1,2,73720
489,1214,4,891448706,1,2,73721
489,1213,4,891448731,1,2,73722
269,1308,2,891448738,1,2,73723
643,2008,4,891448756,1,2,73724
643,1427,5,891448756,1,2,73725
489,1290,5,891448774,1,2,73726
489,1817,2,891448774,1,2,73727
643,1008,4,891448786,1,2,73728
643,1009,3,891448786,1,2,73729
269,1032,2,891448800,1,2,73730
489,1826,2,891448811,1,2,73731
922,1539,4,891448833,1,2,73732
922,1034,4,891448833,1,2,73733
489,1482,4,891448834,1,2,73734
643,1106,4,891448839,1,2,73735
643,1452,3,891448839,1,2,73736
269,1077,4,891448849,1,2,73737
489,1828,4,891448861,1,2,73738
489,1631,2,891448861,1,2,73739
269,1546,5,891448871,1,2,73740
269,1124,2,891448871,1,2,73741
269,1547,3,891448895,1,2,73742
636,1226,3,891448916,1,2,73743
269,1473,3,891448926,1,2,73744
269,1431,4,891448926,1,2,73745
489,1845,4,891448931,1,2,73746
269,1128,5,891448951,1,2,73747
269,1422,4,891448980,1,2,73748
269,1371,5,891448980,1,2,73749
922,1115,5,891449021,1,2,73750
922,1117,5,891449021,1,2,73751
922,1086,4,891449021,1,2,73752
489,1253,4,891449022,1,2,73753
922,1642,3,891449048,1,2,73754
489,1626,2,891449099,1,2,73755
922,1124,5,891449122,1,2,73756
636,953,5,891449123,1,2,73757
922,1025,3,891449123,1,2,73758
922,1370,5,891449123,1,2,73759
269,1075,5,891449145,1,2,73760
636,1165,5,891449148,1,2,73761
922,1094,5,891449152,1,2,73762
489,1204,2,891449155,1,2,73763
489,1292,4,891449155,1,2,73764
269,1097,3,891449189,1,2,73765
269,1460,4,891449189,1,2,73766
636,1539,5,891449212,1,2,73767
636,1064,5,891449212,1,2,73768
636,958,5,891449237,1,2,73769
636,968,5,891449237,1,2,73770
643,1176,4,891449249,1,2,73771
643,1733,4,891449249,1,2,73772
643,1655,3,891449249,1,2,73773
643,1390,4,891449249,1,2,73774
489,1400,3,891449254,1,2,73775
636,1703,5,891449263,1,2,73776
636,1683,4,891449263,1,2,73777
269,1076,3,891449280,1,2,73778
643,1394,2,891449301,1,2,73779
643,1015,4,891449301,1,2,73780
269,1650,2,891449304,1,2,73781
269,1151,2,891449304,1,2,73782
636,1061,5,891449305,1,2,73783
636,1049,4,891449328,1,2,73784
922,1037,3,891449333,1,2,73785
643,1328,3,891449344,1,2,73786
643,1098,2,891449345,1,2,73787
643,1102,3,891449345,1,2,73788
269,1545,4,891449346,1,2,73789
922,1006,3,891449363,1,2,73790
636,1178,4,891449371,1,2,73791
643,1104,3,891449381,1,2,73792
269,1602,4,891449406,1,2,73793
643,976,3,891449417,1,2,73794
643,1031,2,891449417,1,2,73795
269,1116,1,891449429,1,2,73796
643,1723,4,891449442,1,2,73797
489,1818,2,891449465,1,2,73798
489,2208,2,891449466,1,2,73799
489,2556,4,891449466,1,2,73800
643,1169,2,891449476,1,2,73801
643,1682,3,891449476,1,2,73802
643,1509,3,891449476,1,2,73803
643,1010,4,891449476,1,2,73804
643,1659,3,891449507,1,2,73805
489,1835,3,891449532,1,2,73806
643,1346,3,891449534,1,2,73807
269,1600,4,891449550,1,2,73808
922,1978,3,891449552,1,2,73809
489,1296,4,891449555,1,2,73810
643,1020,3,891449557,1,2,73811
643,1391,3,891449580,1,2,73812
643,967,4,891449614,1,2,73813
643,1162,5,891449614,1,2,73814
643,1172,3,891449640,1,2,73815
269,1690,4,891449646,1,2,73816
269,985,5,891449646,1,2,73817
269,960,2,891449670,1,2,73818
269,1129,2,891449670,1,2,73819
643,1161,3,891449680,1,2,73820
643,2082,3,891449680,1,2,73821
643,1767,3,891449681,1,2,73822
643,996,4,891449719,1,2,73823
643,1902,3,891449741,1,2,73824
643,948,3,891449741,1,2,73825
269,1011,3,891449751,1,2,73826
269,1106,2,891449751,1,2,73827
643,1375,5,891449771,1,2,73828
643,1363,4,891449803,1,2,73829
269,1147,2,891449842,1,2,73830
269,1445,3,891449842,1,2,73831
269,1653,1,891449843,1,2,73832
643,992,3,891449848,1,2,73833
643,1379,4,891449870,1,2,73834
922,1143,3,891449878,1,2,73835
269,1606,4,891449880,1,2,73836
643,1411,4,891449900,1,2,73837
643,972,2,891449901,1,2,73838
922,1127,3,891449901,1,2,73839
922,1162,1,891449901,1,2,73840
643,1617,3,891449901,1,2,73841
922,1390,1,891449901,1,2,73842
643,1608,3,891449930,1,2,73843
269,1321,3,891449962,1,2,73844
269,1622,1,891449962,1,2,73845
269,1143,4,891449984,1,2,73846
269,951,2,891449985,1,2,73847
922,1160,3,891449993,1,2,73848
269,1375,4,891450005,1,2,73849
643,1572,3,891450168,1,2,73850
643,1658,5,891450210,1,2,73851
643,1037,4,891450240,1,2,73852
643,1336,4,891450273,1,2,73853
643,1493,3,891450273,1,2,73854
922,1088,3,891450315,1,2,73855
643,1514,3,891450316,1,2,73856
643,1174,2,891450316,1,2,73857
643,2164,3,891450316,1,2,73858
643,1515,3,891450341,1,2,73859
922,1153,3,891450368,1,2,73860
922,1032,5,891450368,1,2,73861
643,1737,3,891450376,1,2,73862
643,1342,3,891450376,1,2,73863
269,2053,2,891450385,1,2,73864
269,1388,3,891450385,1,2,73865
922,954,5,891450401,1,2,73866
922,1138,3,891450401,1,2,73867
922,1126,3,891450401,1,2,73868
922,1119,3,891450401,1,2,73869
922,1104,3,891450401,1,2,73870
269,1145,2,891450405,1,2,73871
269,1184,1,891450405,1,2,73872
269,1031,1,891450427,1,2,73873
269,1764,1,891450427,1,2,73874
269,1094,5,891450489,1,2,73875
269,1161,2,891450509,1,2,73876
922,1511,3,891450524,1,2,73877
269,2340,4,891450575,1,2,73878
922,1011,4,891450586,1,2,73879
922,965,5,891450586,1,2,73880
922,1328,3,891450586,1,2,73881
269,1391,2,891450623,1,2,73882
922,1398,4,891450688,1,2,73883
643,1211,4,891450748,1,2,73884
269,1039,1,891450755,1,2,73885
922,2053,4,891450768,1,2,73886
922,1005,3,891450768,1,2,73887
922,1519,4,891450805,1,2,73888
922,1493,3,891450805,1,2,73889
922,1346,3,891450805,1,2,73890
922,972,3,891450805,1,2,73891
269,1175,1,891450817,1,2,73892
922,1334,3,891450840,1,2,73893
269,1384,1,891450857,1,2,73894
922,1505,3,891450866,1,2,73895
922,1753,4,891450866,1,2,73896
269,1394,1,891450880,1,2,73897
269,1314,5,891450880,1,2,73898
269,1217,1,891450901,1,2,73899
922,1111,3,891450968,1,2,73900
269,1064,1,891451013,1,2,73901
269,1174,1,891451013,1,2,73902
269,1336,1,891451036,1,2,73903
922,1096,4,891451037,1,2,73904
269,1009,1,891451063,1,2,73905
475,1245,3,891451083,1,2,73906
475,1256,2,891451083,1,2,73907
922,1147,3,891451100,1,2,73908
269,996,1,891451111,1,2,73909
269,2422,2,891451111,1,2,73910
269,994,2,891451111,1,2,73911
922,1376,4,891451143,1,2,73912
922,1689,4,891451143,1,2,73913
475,1270,4,891451149,1,2,73914
475,1201,1,891451205,1,2,73915
922,1118,3,891451240,1,2,73916
475,1229,2,891451276,1,2,73917
475,1212,4,891451276,1,2,73918
475,1249,5,891451276,1,2,73919
922,1233,4,891451277,1,2,73920
269,1360,2,891451303,1,2,73921
922,1598,2,891451327,1,2,73922
475,1246,1,891451341,1,2,73923
475,1290,4,891451341,1,2,73924
922,1325,4,891451373,1,2,73925
269,1020,1,891451374,1,2,73926
269,1572,2,891451396,1,2,73927
475,1845,5,891451402,1,2,73928
269,1682,1,891451431,1,2,73929
269,1718,1,891451571,1,2,73930
269,1224,1,891451590,1,2,73931
269,1774,2,891451611,1,2,73932
269,1110,1,891451648,1,2,73933
475,1482,3,891451693,1,2,73934
269,1874,1,891451754,1,2,73935
269,1871,1,891451754,1,2,73936
269,2354,3,891451829,1,2,73937
269,2131,1,891451857,1,2,73938
269,1726,1,891451889,1,2,73939
269,1883,1,891451908,1,2,73940
269,2387,1,891451947,1,2,73941
475,1258,4,891452177,1,2,73942
475,1043,5,891452276,1,2,73943
922,1658,3,891452354,1,2,73944
922,1178,2,891452407,1,2,73945
922,1015,4,891452470,1,2,73946
922,1327,4,891452521,1,2,73947
922,1310,3,891452743,1,2,73948
922,1023,3,891452817,1,2,73949
922,1338,4,891452879,1,2,73950
922,1010,3,891452928,1,2,73951
922,1070,3,891453105,1,2,73952
922,1012,3,891453106,1,2,73953
922,1603,3,891453122,1,2,73954
922,958,4,891453122,1,2,73955
922,1574,3,891453171,1,2,73956
922,1414,3,891453501,1,2,73957
922,1158,3,891453653,1,2,73958
922,1078,2,891453820,1,2,73959
922,1219,3,891453854,1,2,73960
922,1157,2,891454071,1,2,73961
922,1323,4,891454218,1,2,73962
922,1892,5,891454320,1,2,73963
922,986,3,891454445,1,2,73964
922,1318,2,891454552,1,2,73965
922,1134,3,891454587,1,2,73966
922,1862,5,891454625,1,2,73967
922,1201,4,891454681,1,2,73968
922,1193,2,891454910,1,2,73969
922,1200,4,891455049,1,2,73970
741,1256,4,891455095,1,2,73971
922,1419,1,891455167,1,2,73972
922,1699,2,891455185,1,2,73973
922,1195,2,891455230,1,2,73974
922,1192,3,891455250,1,2,73975
252,1229,5,891455263,1,2,73976
922,2022,1,891455277,1,2,73977
741,1145,3,891455316,1,2,73978
741,1129,5,891455317,1,2,73979
741,1153,3,891455353,1,2,73980
741,1378,4,891455353,1,2,73981
922,1354,1,891455379,1,2,73982
741,1077,5,891455381,1,2,73983
741,974,3,891455516,1,2,73984
741,1041,5,891455516,1,2,73985
741,1177,4,891455545,1,2,73986
922,1777,1,891455565,1,2,73987
741,1022,4,891455610,1,2,73988
741,1171,2,891455610,1,2,73989
741,997,3,891455610,1,2,73990
741,948,3,891455671,1,2,73991
741,1020,3,891455671,1,2,73992
741,1509,4,891455671,1,2,73993
741,1616,4,891455671,1,2,73994
741,1161,4,891455711,1,2,73995
741,960,2,891455711,1,2,73996
741,1169,2,891455711,1,2,73997
741,1208,5,891455735,1,2,73998
741,1685,4,891455766,1,2,73999
741,1064,2,891455766,1,2,74000
741,1107,3,891455766,1,2,74001
922,1065,2,891455788,1,2,74002
741,1224,2,891455792,1,2,74003
269,999,5,891455815,1,2,74004
269,991,5,891455816,1,2,74005
269,1480,5,891455816,1,2,74006
269,1439,5,891455816,1,2,74007
741,981,2,891455832,1,2,74008
741,1061,1,891455855,1,2,74009
741,2033,1,891455880,1,2,74010
741,1639,3,891455901,1,2,74011
741,1625,3,891455960,1,2,74012
269,1768,1,891456033,1,2,74013
741,1182,2,891456040,1,2,74014
741,1346,5,891456083,1,2,74015
741,1525,3,891456156,1,2,74016
269,1983,1,891456425,1,2,74017
741,1035,3,891456427,1,2,74018
269,1660,1,891456493,1,2,74019
741,1675,4,891456509,1,2,74020
741,1013,4,891456573,1,2,74021
741,958,4,891456573,1,2,74022
741,1158,4,891456615,1,2,74023
741,1439,5,891456718,1,2,74024
252,1167,4,891456738,1,2,74025
252,1790,4,891456738,1,2,74026
741,1421,5,891456741,1,2,74027
741,1074,4,891456776,1,2,74028
741,1888,5,891456827,1,2,74029
741,1422,5,891456874,1,2,74030
252,1092,5,891456876,1,2,74031
252,1418,5,891456876,1,2,74032
252,957,4,891456876,1,2,74033
252,1219,5,891456877,1,2,74034
252,1233,3,891456877,1,2,74035
252,944,5,891456989,1,2,74036
252,1353,5,891456989,1,2,74037
269,1051,5,891457067,1,2,74038
269,1134,5,891457067,1,2,74039
741,1137,4,891457242,1,2,74040
741,1310,2,891457280,1,2,74041
741,1152,3,891457342,1,2,74042
741,1159,4,891457342,1,2,74043
741,1728,3,891457371,1,2,74044
741,2017,2,891457395,1,2,74045
741,1394,3,891457395,1,2,74046
741,1724,4,891457424,1,2,74047
741,1984,4,891457424,1,2,74048
741,1733,3,891457456,1,2,74049
741,1031,4,891457456,1,2,74050
741,1010,3,891457456,1,2,74051
741,1342,2,891457456,1,2,74052
741,1344,3,891457483,1,2,74053
741,1037,3,891457483,1,2,74054
252,1067,5,891457490,1,2,74055
146,1229,3,891457493,1,2,74056
741,1972,1,891457506,1,2,74057
741,1665,3,891457528,1,2,74058
146,1262,4,891457538,1,2,74059
146,1288,4,891457538,1,2,74060
146,1215,5,891457538,1,2,74061
146,1212,4,891457591,1,2,74062
741,1726,3,891457633,1,2,74063
146,1237,1,891457668,1,2,74064
146,1283,4,891457714,1,2,74065
146,1201,4,891457714,1,2,74066
146,1254,4,891457714,1,2,74067
146,1214,3,891457749,1,2,74068
741,1123,4,891457855,1,2,74069
741,1423,5,891457855,1,2,74070
741,1026,4,891457855,1,2,74071
146,1270,3,891457905,1,2,74072
146,1244,2,891457905,1,2,74073
741,1233,3,891457956,1,2,74074
146,1285,1,891457978,1,2,74075
741,1216,3,891458066,1,2,74076
146,1271,3,891458079,1,2,74077
146,2236,5,891458080,1,2,74078
146,1188,5,891458080,1,2,74079
741,1198,3,891458098,1,2,74080
146,1279,5,891458193,1,2,74081
146,1274,5,891458193,1,2,74082
146,1258,5,891458193,1,2,74083
741,1959,3,891458249,1,2,74084
741,1226,4,891458250,1,2,74085
741,1223,3,891458403,1,2,74086
741,968,3,891458428,1,2,74087
741,1094,3,891458539,1,2,74088
741,2095,3,891458597,1,2,74089
741,1758,3,891458647,1,2,74090
830,1256,5,891462165,1,2,74091
830,1253,4,891462185,1,2,74092
830,1041,5,891462467,1,2,74093
830,1780,5,891462467,1,2,74094
830,1126,4,891462467,1,2,74095
767,1243,4,891462511,1,2,74096
767,1287,4,891462511,1,2,74097
830,1148,5,891462531,1,2,74098
830,1370,5,891462531,1,2,74099
767,1041,5,891462560,1,2,74100
767,1448,4,891462560,1,2,74101
767,1043,5,891462560,1,2,74102
767,1467,5,891462560,1,2,74103
767,1106,4,891462560,1,2,74104
767,1429,4,891462560,1,2,74105
767,1602,5,891462560,1,2,74106
830,1604,4,891462594,1,2,74107
830,1030,4,891462594,1,2,74108
830,1423,5,891462594,1,2,74109
767,1115,5,891462614,1,2,74110
767,1424,5,891462614,1,2,74111
767,1120,5,891462614,1,2,74112
767,965,4,891462614,1,2,74113
767,1185,4,891462614,1,2,74114
767,1130,4,891462658,1,2,74115
767,1667,4,891462658,1,2,74116
767,1864,5,891462717,1,2,74117
767,1113,5,891462717,1,2,74118
767,999,4,891462759,1,2,74119
767,1119,3,891462759,1,2,74120
767,1150,5,891462759,1,2,74121
767,971,4,891462759,1,2,74122
767,1165,5,891462760,1,2,74123
183,1201,3,891462811,1,2,74124
767,1375,5,891462829,1,2,74125
767,944,5,891462829,1,2,74126
767,1449,5,891462829,1,2,74127
767,2011,4,891462829,1,2,74128
767,1084,4,891462870,1,2,74129
767,1123,5,891462870,1,2,74130
767,1126,4,891462870,1,2,74131
767,1426,5,891462870,1,2,74132
767,2064,5,891462917,1,2,74133
767,1600,4,891462917,1,2,74134
767,1591,4,891462917,1,2,74135
767,1558,4,891463095,1,2,74136
767,1438,4,891463095,1,2,74137
767,1421,4,891463095,1,2,74138
183,1145,4,891463320,1,2,74139
183,1171,4,891463591,1,2,74140
183,1172,3,891463591,1,2,74141
183,1392,2,891463592,1,2,74142
183,1323,4,891463592,1,2,74143
183,1064,3,891463809,1,2,74144
183,1124,2,891463937,1,2,74145
830,1694,2,891464054,1,2,74146
830,1237,3,891464054,1,2,74147
830,1138,3,891464054,1,2,74148
830,1130,2,891464054,1,2,74149
830,999,2,891464054,1,2,74150
830,1077,3,891464054,1,2,74151
830,1070,4,891464054,1,2,74152
183,1592,4,891464079,1,2,74153
830,1635,4,891464148,1,2,74154
830,1591,5,891464148,1,2,74155
830,1184,4,891464148,1,2,74156
830,1116,4,891464148,1,2,74157
830,1031,4,891464148,1,2,74158
830,1145,5,891464148,1,2,74159
830,1675,5,891464415,1,2,74160
830,1140,4,891464415,1,2,74161
183,1153,3,891465869,1,2,74162
183,1119,3,891466266,1,2,74163
183,998,4,891466266,1,2,74164
183,1169,3,891466350,1,2,74165
903,1024,5,891466376,1,2,74166
903,2085,5,891466376,1,2,74167
903,1598,5,891466376,1,2,74168
903,1370,5,891466376,1,2,74169
903,999,5,891466376,1,2,74170
903,1129,5,891466376,1,2,74171
903,1122,5,891466376,1,2,74172
903,1099,5,891466376,1,2,74173
903,1636,5,891466376,1,2,74174
903,1131,5,891466376,1,2,74175
183,1020,3,891466405,1,2,74176
183,1299,3,891466447,1,2,74177
903,995,3,891466551,1,2,74178
903,973,5,891466808,1,2,74179
903,1002,4,891466808,1,2,74180
183,1037,3,891466863,1,2,74181
183,1682,4,891467353,1,2,74182
183,1318,2,891467545,1,2,74183
183,1374,2,891467545,1,2,74184
183,2033,2,891467546,1,2,74185
183,993,2,891467546,1,2,74186
183,2158,1,891467546,1,2,74187
183,1155,4,891467870,1,2,74188
416,1915,4,891476265,1,2,74189
325,1215,3,891477537,1,2,74190
325,1212,4,891477567,1,2,74191
325,1262,3,891477638,1,2,74192
325,1214,3,891477759,1,2,74193
325,1559,4,891477924,1,2,74194
325,1080,5,891477980,1,2,74195
325,1126,3,891477980,1,2,74196
325,1117,2,891478006,1,2,74197
325,1454,4,891478047,1,2,74198
325,1593,3,891478079,1,2,74199
325,1143,2,891478120,1,2,74200
325,993,5,891478140,1,2,74201
325,1470,4,891478140,1,2,74202
325,2146,5,891478159,1,2,74203
325,1438,3,891478180,1,2,74204
325,1142,5,891478199,1,2,74205
325,1138,2,891478276,1,2,74206
325,1597,4,891478276,1,2,74207
325,966,5,891478276,1,2,74208
325,1148,4,891478307,1,2,74209
325,1351,5,891478307,1,2,74210
325,1057,5,891478307,1,2,74211
325,1001,3,891478333,1,2,74212
325,1441,4,891478333,1,2,74213
325,1425,4,891478333,1,2,74214
325,1377,5,891478376,1,2,74215
325,1466,3,891478376,1,2,74216
325,1473,4,891478376,1,2,74217
325,1134,3,891478408,1,2,74218
325,1133,4,891478432,1,2,74219
325,1119,3,891478455,1,2,74220
325,1423,4,891478455,1,2,74221
325,2466,4,891478504,1,2,74222
325,1412,4,891478504,1,2,74223
325,1547,4,891478504,1,2,74224
325,1472,4,891478528,1,2,74225
325,1590,5,891478529,1,2,74226
325,1058,3,891478557,1,2,74227
325,1129,4,891478578,1,2,74228
325,1077,4,891478599,1,2,74229
325,1036,4,891478627,1,2,74230
325,1154,3,891478627,1,2,74231
325,944,2,891478665,1,2,74232
325,975,3,891478665,1,2,74233
325,1075,3,891478665,1,2,74234
325,1179,3,891478695,1,2,74235
325,1151,3,891478771,1,2,74236
325,1571,3,891478772,1,2,74237
325,945,1,891478772,1,2,74238
325,1153,2,891478796,1,2,74239
325,971,3,891478796,1,2,74240
325,1386,4,891478817,1,2,74241
325,1125,3,891478835,1,2,74242
325,1115,4,891478851,1,2,74243
325,959,1,891478981,1,2,74244
